filename,x,y,width,height
17392,630.0,425.0,189.0,157.0
17392,184.0,491.0,219.0,117.0
17402,290.0,274.0,151.0,294.0
17402,717.0,273.0,133.0,339.0
17408,175.0,662.0,270.0,240.0
17408,613.0,593.0,312.0,306.0
17413,245.0,297.0,233.0,445.0
17414,294.0,299.0,197.0,457.0
17414,691.0,321.0,210.0,460.0
17415,197.0,236.0,155.0,217.0
17415,497.0,266.0,204.0,242.0
17419,546.0,477.0,226.0,136.0
17426,569.0,149.0,131.0,106.0
17427,581.0,384.0,198.0,362.0
17427,114.0,402.0,199.0,308.0
17428,522.0,154.0,225.0,458.0
17428,140.0,146.0,271.0,501.0
17429,555.0,358.0,171.0,202.0
17429,168.0,283.0,246.0,325.0
17440,103.0,330.0,250.0,514.0
17440,486.0,264.0,281.0,562.0
17443,165.0,379.0,269.0,257.0
17443,586.0,415.0,293.0,348.0
17456,138.0,605.0,244.0,174.0
17456,589.0,626.0,261.0,182.0
17458,166.0,314.0,210.0,421.0
17461,220.0,311.0,183.0,246.0
17463,565.0,240.0,181.0,383.0
17463,204.0,312.0,212.0,304.0
17465,124.0,258.0,183.0,457.0
17470,703.0,507.0,211.0,325.0
17470,336.0,457.0,192.0,372.0
17471,179.0,643.0,280.0,156.0
17478,569.0,374.0,296.0,533.0
17481,628.0,301.0,254.0,416.0
17491,206.0,469.0,195.0,113.0
17491,554.0,553.0,155.0,113.0
17493,181.0,330.0,201.0,243.0
17496,250.0,134.0,205.0,419.0
17505,181.0,506.0,184.0,120.0
17510,625.0,278.0,166.0,437.0
17512,219.0,498.0,189.0,340.0
17512,627.0,592.0,180.0,325.0
17525,190.0,359.0,237.0,366.0
17525,551.0,365.0,259.0,330.0
17526,161.0,319.0,185.0,294.0
17526,584.0,317.0,157.0,203.0
17527,560.0,687.0,214.0,217.0
17528,459.0,644.0,124.0,199.0
17532,191.0,262.0,222.0,410.0
17543,483.0,194.0,246.0,240.0
17550,161.0,640.0,251.0,248.0
17550,661.0,318.0,206.0,431.0
17560,246.0,268.0,187.0,212.0
17560,343.0,164.0,120.0,96.0
17561,507.0,128.0,282.0,734.0
17561,84.0,153.0,280.0,606.0
17574,369.0,479.0,116.0,202.0
17574,732.0,420.0,172.0,301.0
17579,638.0,400.0,212.0,482.0
17579,170.0,414.0,177.0,455.0
17583,599.0,561.0,180.0,159.0
17583,289.0,577.0,143.0,110.0
17586,372.0,310.0,116.0,256.0
17588,177.0,297.0,151.0,245.0
17593,342.0,247.0,217.0,443.0
17598,344.0,337.0,158.0,230.0
17615,211.0,446.0,212.0,396.0
17619,542.0,471.0,185.0,243.0
17619,243.0,143.0,165.0,289.0
17621,180.0,524.0,141.0,150.0
17621,583.0,394.0,107.0,149.0
17621,233.0,322.0,127.0,107.0
17623,316.0,318.0,170.0,478.0
17623,660.0,375.0,146.0,402.0
17630,680.0,387.0,165.0,279.0
17630,73.0,427.0,296.0,208.0
17637,570.0,231.0,168.0,250.0
17637,555.0,515.0,210.0,350.0
17637,169.0,453.0,140.0,193.0
17639,599.0,415.0,209.0,352.0
17639,247.0,450.0,223.0,341.0
17644,656.0,152.0,245.0,649.0
17644,275.0,188.0,220.0,576.0
17645,288.0,525.0,174.0,94.0
17645,602.0,522.0,205.0,174.0
17648,150.0,453.0,210.0,109.0
17649,542.0,284.0,299.0,475.0
17649,97.0,288.0,317.0,425.0
17650,94.0,414.0,224.0,134.0
17650,621.0,399.0,193.0,91.0
17651,305.0,527.0,186.0,141.0
17651,644.0,377.0,219.0,333.0
17654,690.0,582.0,123.0,138.0
17670,587.0,427.0,215.0,335.0
17670,237.0,492.0,208.0,223.0
17671,220.0,191.0,299.0,586.0
17671,606.0,203.0,321.0,577.0
17672,315.0,83.0,209.0,564.0
17672,637.0,82.0,230.0,625.0
17673,542.0,661.0,230.0,211.0
17682,527.0,281.0,175.0,372.0
17682,174.0,313.0,213.0,371.0
17684,659.0,409.0,230.0,307.0
17684,178.0,435.0,232.0,310.0
17694,517.0,573.0,182.0,149.0
17699,554.0,529.0,240.0,320.0
17699,279.0,418.0,147.0,338.0
17700,79.0,583.0,248.0,256.0
17700,496.0,604.0,240.0,273.0
17700,99.0,211.0,222.0,385.0
17702,657.0,340.0,232.0,483.0
17702,190.0,488.0,251.0,209.0
17703,203.0,512.0,214.0,149.0
17706,421.0,201.0,124.0,114.0
17706,698.0,165.0,168.0,571.0
17706,325.0,347.0,215.0,257.0
17709,554.0,109.0,335.0,546.0
17709,152.0,79.0,297.0,598.0
17712,651.0,584.0,180.0,217.0
17712,269.0,143.0,200.0,465.0
17714,255.0,277.0,221.0,279.0
17719,222.0,163.0,253.0,505.0
17719,627.0,200.0,302.0,590.0
17725,109.0,558.0,204.0,149.0
17725,511.0,463.0,181.0,177.0
17726,90.0,480.0,153.0,143.0
17730,572.0,490.0,161.0,228.0
17730,209.0,475.0,142.0,166.0
17733,108.0,143.0,286.0,569.0
17733,583.0,367.0,223.0,421.0
17734,255.0,412.0,206.0,302.0
17734,669.0,355.0,178.0,191.0
17735,233.0,185.0,202.0,456.0
17742,542.0,198.0,196.0,298.0
17742,304.0,173.0,177.0,339.0
17746,603.0,282.0,219.0,253.0
17762,200.0,608.0,231.0,284.0
17762,561.0,475.0,226.0,403.0
17764,611.0,267.0,188.0,393.0
17764,254.0,221.0,207.0,399.0
17768,263.0,294.0,108.0,104.0
17769,528.0,334.0,221.0,504.0
17769,127.0,269.0,247.0,472.0
17777,481.0,232.0,329.0,642.0
17777,87.0,246.0,321.0,486.0
17787,583.0,411.0,222.0,149.0
17791,178.0,470.0,234.0,174.0
17795,580.0,479.0,179.0,310.0
17795,207.0,445.0,143.0,314.0
17797,174.0,416.0,208.0,188.0
17797,661.0,384.0,161.0,275.0
17808,256.0,216.0,213.0,331.0
17809,556.0,208.0,116.0,223.0
17810,571.0,280.0,187.0,266.0
17810,164.0,291.0,178.0,224.0
17812,676.0,588.0,203.0,275.0
17816,559.0,316.0,236.0,304.0
17821,225.0,346.0,301.0,347.0
17822,257.0,478.0,236.0,135.0
17824,231.0,506.0,125.0,173.0
17824,489.0,342.0,196.0,328.0
17825,178.0,341.0,256.0,458.0
17825,638.0,367.0,250.0,519.0
17829,559.0,362.0,187.0,367.0
17829,148.0,312.0,178.0,428.0
17830,587.0,421.0,192.0,297.0
17830,284.0,387.0,119.0,262.0
17836,627.0,477.0,251.0,235.0
17844,173.0,468.0,306.0,313.0
17854,271.0,422.0,230.0,247.0
17861,119.0,280.0,293.0,361.0
17861,586.0,337.0,364.0,325.0
17867,683.0,150.0,259.0,673.0
17867,328.0,176.0,214.0,592.0
17885,277.0,436.0,222.0,386.0
17886,728.0,411.0,178.0,183.0
17895,553.0,537.0,186.0,265.0
17895,228.0,551.0,155.0,256.0
17898,549.0,365.0,273.0,396.0
17898,62.0,516.0,308.0,256.0
17907,312.0,352.0,191.0,305.0
17907,630.0,696.0,173.0,96.0
17908,562.0,233.0,245.0,407.0
17908,146.0,227.0,247.0,398.0
17925,582.0,310.0,276.0,649.0
17925,209.0,236.0,278.0,463.0
17926,55.0,171.0,272.0,703.0
17926,463.0,236.0,259.0,631.0
17930,589.0,379.0,181.0,187.0
17931,220.0,456.0,285.0,379.0
17932,529.0,464.0,312.0,221.0
17933,293.0,319.0,198.0,338.0
17933,646.0,287.0,188.0,370.0
17935,621.0,199.0,256.0,648.0
17935,251.0,147.0,232.0,597.0
17936,614.0,403.0,213.0,191.0
17937,270.0,569.0,173.0,166.0
17938,188.0,516.0,59.0,46.0
17938,697.0,627.0,141.0,175.0
17938,188.0,621.0,158.0,146.0
17939,632.0,503.0,282.0,301.0
17944,181.0,98.0,247.0,478.0
17944,541.0,24.0,262.0,491.0
17947,267.0,392.0,214.0,314.0
17949,251.0,286.0,198.0,273.0
17956,543.0,257.0,307.0,427.0
17958,293.0,506.0,212.0,266.0
17962,688.0,292.0,140.0,125.0
17965,613.0,654.0,292.0,226.0
17965,259.0,546.0,201.0,319.0
17970,215.0,665.0,210.0,224.0
17970,654.0,722.0,261.0,207.0
17971,292.0,469.0,176.0,311.0
17976,550.0,508.0,229.0,254.0
17976,192.0,642.0,188.0,182.0
17979,180.0,504.0,242.0,201.0
17979,614.0,527.0,272.0,175.0
17981,236.0,599.0,166.0,236.0
17983,267.0,355.0,172.0,295.0
17987,561.0,397.0,211.0,292.0
17996,646.0,472.0,195.0,265.0
18013,162.0,483.0,202.0,330.0
18020,142.0,265.0,228.0,503.0
18020,518.0,422.0,192.0,458.0
18022,152.0,276.0,212.0,382.0
18023,166.0,429.0,202.0,170.0
18024,151.0,500.0,205.0,181.0
18037,118.0,566.0,248.0,211.0
18037,566.0,368.0,187.0,215.0
18040,650.0,797.0,147.0,119.0
18040,261.0,711.0,178.0,193.0
18046,520.0,125.0,343.0,604.0
18046,185.0,220.0,215.0,509.0
18047,183.0,408.0,154.0,326.0
18048,95.0,145.0,224.0,589.0
18048,430.0,178.0,286.0,697.0
18049,110.0,326.0,245.0,274.0
18053,177.0,651.0,216.0,116.0
18054,523.0,420.0,96.0,129.0
18054,99.0,434.0,183.0,199.0
18057,438.0,335.0,326.0,434.0
18057,149.0,400.0,237.0,459.0
18058,389.0,488.0,82.0,157.0
18061,201.0,378.0,168.0,187.0
18061,645.0,792.0,180.0,136.0
18061,201.0,616.0,168.0,234.0
18062,133.0,375.0,217.0,362.0
18062,607.0,289.0,176.0,498.0
18065,568.0,292.0,261.0,503.0
18065,123.0,333.0,274.0,451.0
18071,198.0,208.0,266.0,405.0
18077,324.0,352.0,152.0,255.0
18078,203.0,557.0,187.0,235.0
18078,253.0,230.0,123.0,140.0
18082,618.0,149.0,324.0,659.0
18083,708.0,504.0,233.0,196.0
18090,278.0,215.0,280.0,604.0
18090,620.0,249.0,289.0,595.0
18091,538.0,242.0,224.0,505.0
18091,160.0,262.0,227.0,474.0
18094,338.0,469.0,171.0,260.0
18094,648.0,493.0,233.0,381.0
18095,645.0,534.0,279.0,274.0
18097,209.0,433.0,226.0,268.0
18104,57.0,541.0,189.0,250.0
18104,440.0,493.0,263.0,153.0
18107,757.0,302.0,175.0,470.0
18107,467.0,280.0,134.0,361.0
18109,192.0,421.0,245.0,249.0
18109,638.0,495.0,275.0,181.0
18111,641.0,504.0,228.0,296.0
18119,219.0,537.0,141.0,166.0
18122,635.0,435.0,217.0,241.0
18122,220.0,323.0,209.0,231.0
18123,497.0,271.0,251.0,520.0
18123,105.0,529.0,282.0,253.0
18136,239.0,268.0,172.0,418.0
18136,578.0,447.0,157.0,258.0
18142,541.0,235.0,318.0,630.0
18142,117.0,195.0,269.0,585.0
18144,228.0,505.0,241.0,177.0
18151,627.0,304.0,241.0,295.0
18155,92.0,141.0,347.0,527.0
18155,529.0,228.0,305.0,529.0
18157,185.0,423.0,181.0,134.0
18159,219.0,579.0,187.0,160.0
18159,686.0,378.0,196.0,252.0
18175,215.0,497.0,215.0,228.0
18176,232.0,194.0,219.0,522.0
18176,552.0,147.0,236.0,263.0
18182,201.0,500.0,223.0,174.0
18182,588.0,503.0,271.0,188.0
18200,690.0,476.0,168.0,232.0
18200,215.0,457.0,200.0,196.0
18203,512.0,386.0,266.0,322.0
18203,49.0,388.0,241.0,447.0
18207,130.0,758.0,214.0,148.0
18209,230.0,516.0,177.0,128.0
18210,620.0,497.0,116.0,251.0
18210,312.0,484.0,143.0,233.0
18212,656.0,541.0,196.0,149.0
18214,607.0,418.0,241.0,203.0
18214,192.0,487.0,226.0,246.0
18216,290.0,622.0,165.0,153.0
18216,653.0,698.0,256.0,208.0
18216,684.0,367.0,193.0,234.0
18220,602.0,421.0,197.0,148.0
18221,211.0,260.0,150.0,524.0
18221,564.0,274.0,223.0,419.0
18229,185.0,256.0,289.0,404.0
18229,653.0,312.0,257.0,401.0
18234,508.0,540.0,175.0,276.0
18236,165.0,160.0,239.0,606.0
18236,522.0,152.0,243.0,538.0
18239,621.0,572.0,242.0,194.0
18239,180.0,573.0,239.0,185.0
18240,648.0,259.0,268.0,521.0
18240,127.0,498.0,350.0,176.0
18242,542.0,546.0,214.0,248.0
18242,178.0,485.0,196.0,275.0
18243,558.0,264.0,253.0,309.0
18243,233.0,267.0,266.0,450.0
18244,573.0,271.0,211.0,248.0
18246,231.0,439.0,198.0,286.0
18248,295.0,324.0,201.0,298.0
18248,602.0,301.0,221.0,340.0
18249,631.0,375.0,221.0,326.0
18249,288.0,375.0,199.0,333.0
18254,261.0,259.0,211.0,352.0
18254,610.0,236.0,240.0,383.0
18256,208.0,202.0,165.0,187.0
18264,161.0,556.0,200.0,246.0
18266,600.0,479.0,270.0,256.0
18266,262.0,514.0,209.0,204.0
18270,545.0,552.0,169.0,184.0
18275,615.0,452.0,67.0,113.0
18275,279.0,396.0,191.0,207.0
18276,618.0,430.0,243.0,223.0
18276,274.0,308.0,195.0,365.0
18279,649.0,519.0,153.0,225.0
18279,282.0,326.0,150.0,233.0
18280,153.0,462.0,150.0,261.0
18280,476.0,323.0,170.0,359.0
18281,279.0,502.0,194.0,298.0
18281,577.0,496.0,199.0,272.0
18291,45.0,321.0,266.0,257.0
18291,485.0,287.0,306.0,327.0
18299,189.0,194.0,239.0,440.0
18299,565.0,242.0,204.0,533.0
18300,625.0,466.0,186.0,190.0
18304,539.0,455.0,149.0,192.0
18304,351.0,436.0,119.0,192.0
18310,289.0,466.0,246.0,397.0
18310,664.0,498.0,292.0,378.0
18312,610.0,287.0,361.0,579.0
18312,220.0,191.0,299.0,711.0
18316,541.0,161.0,413.0,645.0
18319,259.0,549.0,207.0,216.0
18319,615.0,241.0,223.0,277.0
18333,111.0,206.0,219.0,554.0
18333,456.0,301.0,199.0,476.0
18334,137.0,382.0,203.0,262.0
18335,570.0,282.0,269.0,409.0
18335,83.0,227.0,296.0,438.0
18343,230.0,386.0,232.0,348.0
18343,612.0,339.0,276.0,395.0
18345,652.0,433.0,259.0,266.0
18345,255.0,379.0,263.0,258.0
18346,280.0,441.0,129.0,95.0
18348,388.0,402.0,123.0,129.0
18348,667.0,336.0,184.0,196.0
18352,226.0,565.0,230.0,258.0
18354,131.0,147.0,283.0,369.0
18355,619.0,244.0,283.0,518.0
18356,553.0,288.0,250.0,501.0
18356,126.0,321.0,298.0,171.0
18359,202.0,288.0,246.0,632.0
18359,556.0,310.0,313.0,630.0
18390,201.0,458.0,214.0,265.0
18395,284.0,405.0,153.0,216.0
18395,698.0,220.0,161.0,318.0
18401,583.0,253.0,151.0,136.0
18405,199.0,461.0,242.0,202.0
18405,595.0,440.0,222.0,236.0
18407,555.0,372.0,287.0,644.0
18407,98.0,367.0,311.0,604.0
18415,583.0,410.0,300.0,436.0
18415,181.0,209.0,346.0,598.0
18418,614.0,176.0,163.0,180.0
18422,167.0,471.0,171.0,177.0
18437,193.0,479.0,119.0,101.0
18438,538.0,620.0,207.0,158.0
18438,125.0,646.0,184.0,137.0
18440,119.0,321.0,215.0,190.0
18447,220.0,177.0,236.0,709.0
18447,557.0,185.0,335.0,686.0
18448,209.0,429.0,187.0,204.0
18448,478.0,450.0,283.0,226.0
18453,644.0,237.0,213.0,314.0
18456,499.0,65.0,253.0,270.0
18457,252.0,173.0,198.0,397.0
18457,605.0,177.0,222.0,475.0
18463,83.0,312.0,307.0,693.0
18463,510.0,292.0,354.0,721.0
18464,607.0,266.0,189.0,248.0
18469,587.0,558.0,223.0,219.0
18480,592.0,330.0,166.0,278.0
18480,295.0,321.0,176.0,269.0
18486,649.0,505.0,150.0,267.0
18486,215.0,696.0,182.0,127.0
18488,101.0,277.0,320.0,417.0
18499,237.0,639.0,263.0,197.0
18499,665.0,631.0,217.0,154.0
18502,171.0,281.0,197.0,255.0
18502,491.0,384.0,219.0,115.0
18503,542.0,109.0,358.0,708.0
18503,123.0,174.0,380.0,631.0
18505,527.0,158.0,276.0,392.0
18509,620.0,276.0,184.0,230.0
18509,251.0,635.0,191.0,148.0
18510,238.0,179.0,231.0,465.0
18510,536.0,158.0,291.0,512.0
18517,181.0,413.0,249.0,322.0
18517,559.0,435.0,301.0,320.0
18526,159.0,152.0,240.0,389.0
18528,154.0,628.0,130.0,156.0
18535,121.0,217.0,246.0,331.0
18541,581.0,387.0,228.0,318.0
18552,280.0,379.0,270.0,369.0
18554,601.0,529.0,223.0,198.0
18554,231.0,223.0,223.0,256.0
18561,557.0,442.0,228.0,469.0
18561,224.0,347.0,204.0,521.0
18563,544.0,481.0,322.0,239.0
18565,539.0,509.0,210.0,202.0
18570,555.0,506.0,275.0,186.0
18587,633.0,530.0,216.0,373.0
18588,601.0,193.0,290.0,607.0
18588,191.0,210.0,326.0,565.0
18590,237.0,26.0,188.0,250.0
18591,309.0,286.0,131.0,158.0
18592,203.0,215.0,221.0,447.0
18592,510.0,222.0,272.0,369.0
18597,608.0,573.0,163.0,297.0
18597,234.0,573.0,141.0,300.0
18606,251.0,543.0,135.0,188.0
18609,84.0,304.0,226.0,273.0
18609,685.0,384.0,181.0,304.0
18615,99.0,192.0,316.0,730.0
18615,519.0,203.0,359.0,739.0
18617,641.0,215.0,141.0,170.0
18617,305.0,210.0,170.0,220.0
18620,230.0,274.0,197.0,553.0
18623,357.0,397.0,157.0,212.0
18623,604.0,337.0,260.0,237.0
18628,602.0,354.0,218.0,181.0
18632,147.0,550.0,249.0,282.0
18632,675.0,196.0,225.0,354.0
18641,247.0,249.0,199.0,428.0
18641,617.0,269.0,208.0,420.0
18642,677.0,489.0,272.0,311.0
18642,270.0,549.0,219.0,171.0
18648,573.0,228.0,278.0,621.0
18648,187.0,226.0,279.0,535.0
18652,171.0,439.0,351.0,309.0
18655,356.0,257.0,212.0,426.0
18655,741.0,255.0,257.0,479.0
18664,193.0,492.0,158.0,138.0
18676,641.0,590.0,207.0,250.0
18676,244.0,223.0,212.0,534.0
18682,548.0,197.0,305.0,618.0
18682,102.0,192.0,317.0,587.0
18692,281.0,255.0,134.0,281.0
18692,612.0,314.0,148.0,278.0
18696,602.0,258.0,260.0,356.0
18696,213.0,498.0,261.0,383.0
18698,562.0,259.0,212.0,417.0
18698,215.0,287.0,185.0,380.0
18703,169.0,207.0,331.0,540.0
18716,232.0,106.0,207.0,240.0
18718,635.0,479.0,156.0,153.0
18718,359.0,431.0,109.0,156.0
18721,252.0,576.0,287.0,192.0
18729,624.0,126.0,252.0,515.0
18729,301.0,84.0,252.0,614.0
18730,178.0,508.0,304.0,293.0
18747,706.0,474.0,104.0,150.0
18749,677.0,430.0,152.0,259.0
18749,224.0,384.0,205.0,194.0
18751,616.0,340.0,163.0,190.0
18758,124.0,338.0,245.0,266.0
18758,597.0,435.0,227.0,244.0
18761,277.0,571.0,133.0,162.0
18761,718.0,455.0,138.0,200.0
18773,177.0,277.0,225.0,355.0
18773,561.0,587.0,189.0,311.0
18774,226.0,340.0,210.0,379.0
18778,335.0,429.0,172.0,212.0
18778,666.0,331.0,209.0,455.0
18785,208.0,547.0,151.0,176.0
18785,609.0,414.0,185.0,205.0
18787,297.0,723.0,171.0,153.0
18789,587.0,232.0,262.0,686.0
18789,193.0,192.0,238.0,639.0
18793,194.0,445.0,230.0,216.0
18793,594.0,414.0,222.0,197.0
18798,652.0,502.0,162.0,283.0
18803,148.0,390.0,233.0,494.0
18810,199.0,142.0,256.0,487.0
18810,542.0,100.0,292.0,576.0
18811,212.0,392.0,170.0,69.0
18812,152.0,596.0,212.0,190.0
18812,601.0,571.0,230.0,231.0
18817,257.0,113.0,235.0,430.0
18817,634.0,201.0,207.0,548.0
18818,564.0,122.0,263.0,562.0
18818,183.0,124.0,268.0,543.0
18821,627.0,332.0,87.0,133.0
18821,316.0,348.0,155.0,199.0
18822,487.0,143.0,273.0,373.0
18822,84.0,215.0,295.0,456.0
18823,343.0,264.0,222.0,528.0
18823,678.0,290.0,249.0,506.0
18824,193.0,452.0,192.0,236.0
18826,157.0,594.0,143.0,123.0
18831,673.0,253.0,183.0,322.0
18851,180.0,502.0,176.0,265.0
18852,671.0,449.0,134.0,99.0
18871,157.0,403.0,230.0,200.0
18871,596.0,428.0,267.0,220.0
18877,66.0,397.0,327.0,299.0
18883,257.0,454.0,151.0,184.0
18884,588.0,178.0,265.0,630.0
18884,166.0,158.0,300.0,652.0
18887,210.0,222.0,251.0,461.0
18887,620.0,240.0,267.0,547.0
18899,231.0,171.0,191.0,385.0
18899,519.0,206.0,175.0,361.0
18901,683.0,265.0,247.0,524.0
18901,197.0,291.0,289.0,454.0
18905,232.0,502.0,131.0,157.0
18908,215.0,464.0,180.0,246.0
18911,121.0,444.0,211.0,116.0
18911,543.0,286.0,273.0,266.0
18913,542.0,383.0,317.0,404.0
18913,94.0,451.0,235.0,339.0
18917,266.0,223.0,169.0,274.0
18921,280.0,590.0,138.0,259.0
18927,682.0,371.0,199.0,221.0
18933,562.0,268.0,286.0,465.0
18933,219.0,250.0,244.0,460.0
18934,291.0,412.0,178.0,242.0
18937,173.0,430.0,213.0,376.0
18940,666.0,557.0,134.0,207.0
18940,284.0,583.0,146.0,143.0
18940,625.0,401.0,152.0,136.0
18948,266.0,254.0,132.0,286.0
18948,593.0,407.0,160.0,195.0
18954,653.0,440.0,184.0,203.0
18954,337.0,465.0,188.0,188.0
18958,604.0,417.0,253.0,288.0
18962,552.0,376.0,179.0,265.0
18962,214.0,514.0,198.0,224.0
18964,521.0,574.0,197.0,189.0
18964,163.0,708.0,142.0,90.0
18968,784.0,472.0,106.0,106.0
18968,277.0,218.0,161.0,434.0
18971,652.0,359.0,195.0,199.0
18972,633.0,459.0,232.0,206.0
18974,643.0,186.0,248.0,257.0
18974,275.0,301.0,142.0,125.0
18977,394.0,471.0,91.0,131.0
18978,291.0,549.0,105.0,90.0
18980,550.0,451.0,155.0,148.0
18995,185.0,160.0,225.0,437.0
18995,544.0,168.0,289.0,401.0
18999,239.0,509.0,242.0,253.0
18999,605.0,284.0,269.0,362.0
19003,129.0,349.0,212.0,255.0
19003,519.0,398.0,189.0,288.0
19004,255.0,334.0,247.0,350.0
19022,591.0,242.0,187.0,333.0
19027,114.0,134.0,305.0,286.0
19027,506.0,288.0,290.0,487.0
19045,621.0,527.0,268.0,303.0
19045,206.0,480.0,175.0,318.0
19048,192.0,341.0,219.0,465.0
19048,554.0,343.0,223.0,482.0
19052,572.0,161.0,326.0,780.0
19052,43.0,167.0,364.0,626.0
19053,237.0,710.0,144.0,117.0
19058,205.0,579.0,234.0,205.0
19058,685.0,618.0,222.0,250.0
19060,169.0,550.0,228.0,383.0
19060,528.0,599.0,247.0,295.0
19066,651.0,574.0,254.0,222.0
19066,367.0,558.0,145.0,176.0
19071,588.0,433.0,271.0,294.0
19074,605.0,526.0,297.0,297.0
19077,633.0,427.0,262.0,210.0
19079,548.0,441.0,139.0,164.0
19086,584.0,504.0,282.0,269.0
19088,300.0,420.0,154.0,152.0
19092,667.0,398.0,174.0,315.0
19095,631.0,531.0,246.0,305.0
19095,225.0,502.0,220.0,308.0
19100,624.0,368.0,262.0,222.0
19101,622.0,100.0,269.0,762.0
19101,279.0,218.0,253.0,402.0
19102,249.0,508.0,213.0,326.0
19102,695.0,500.0,186.0,421.0
19103,485.0,149.0,274.0,697.0
19110,256.0,574.0,156.0,179.0
19111,588.0,476.0,247.0,264.0
19111,235.0,523.0,233.0,176.0
19113,218.0,541.0,210.0,283.0
19113,595.0,433.0,224.0,346.0
19114,126.0,420.0,294.0,298.0
19114,641.0,438.0,275.0,282.0
19126,451.0,425.0,363.0,359.0
19130,768.0,477.0,141.0,281.0
19138,647.0,539.0,235.0,337.0
19138,238.0,535.0,250.0,291.0
19142,770.0,366.0,201.0,279.0
19142,325.0,277.0,210.0,335.0
19145,240.0,82.0,238.0,676.0
19145,577.0,571.0,242.0,261.0
19151,191.0,206.0,174.0,255.0
19151,526.0,124.0,246.0,411.0
19154,127.0,356.0,281.0,453.0
19154,561.0,145.0,281.0,423.0
19157,169.0,512.0,268.0,367.0
19159,210.0,590.0,252.0,211.0
19159,635.0,522.0,251.0,368.0
19160,601.0,304.0,117.0,117.0
19160,607.0,461.0,213.0,142.0
19160,277.0,404.0,159.0,160.0
19166,530.0,510.0,173.0,185.0
19168,290.0,643.0,126.0,87.0
19171,606.0,547.0,185.0,255.0
19174,634.0,594.0,214.0,226.0
19179,313.0,426.0,137.0,87.0
19188,249.0,337.0,153.0,269.0
19188,615.0,509.0,138.0,207.0
19190,633.0,421.0,214.0,266.0
19190,317.0,416.0,88.0,242.0
19191,94.0,369.0,244.0,237.0
19191,568.0,202.0,302.0,490.0
19194,556.0,322.0,257.0,404.0
19194,213.0,180.0,250.0,289.0
19198,569.0,375.0,236.0,475.0
19198,143.0,143.0,279.0,596.0
19199,531.0,703.0,268.0,131.0
19204,652.0,652.0,113.0,153.0
19204,160.0,634.0,237.0,67.0
19205,605.0,154.0,184.0,464.0
19205,64.0,373.0,282.0,233.0
19210,219.0,530.0,251.0,176.0
19211,468.0,312.0,307.0,556.0
19211,118.0,354.0,305.0,483.0
19212,680.0,462.0,186.0,293.0
19212,362.0,379.0,187.0,225.0
19213,154.0,235.0,257.0,474.0
19213,591.0,251.0,303.0,484.0
19217,221.0,319.0,185.0,231.0
19219,97.0,157.0,228.0,583.0
19219,446.0,175.0,247.0,644.0
19221,581.0,461.0,281.0,406.0
19221,252.0,188.0,206.0,534.0
19231,205.0,160.0,245.0,611.0
19231,632.0,198.0,192.0,550.0
19236,188.0,639.0,185.0,149.0
19240,135.0,324.0,296.0,233.0
19241,182.0,459.0,213.0,338.0
19241,639.0,285.0,172.0,321.0
19247,648.0,277.0,116.0,146.0
19247,459.0,300.0,90.0,157.0
19251,660.0,333.0,254.0,305.0
19252,605.0,273.0,246.0,451.0
19252,240.0,267.0,214.0,413.0
19255,648.0,239.0,154.0,432.0
19255,328.0,265.0,140.0,385.0
19257,253.0,398.0,209.0,214.0
19257,650.0,148.0,225.0,470.0
19258,270.0,475.0,118.0,151.0
19258,505.0,504.0,220.0,226.0
19268,577.0,482.0,233.0,269.0
19268,298.0,453.0,228.0,279.0
19271,702.0,457.0,163.0,101.0
19273,492.0,145.0,347.0,408.0
19273,166.0,161.0,284.0,464.0
19280,262.0,303.0,288.0,557.0
19280,707.0,278.0,269.0,582.0
19282,618.0,558.0,121.0,83.0
19283,256.0,87.0,241.0,381.0
19283,580.0,63.0,309.0,419.0
19286,264.0,469.0,160.0,159.0
19287,194.0,461.0,286.0,276.0
19309,612.0,378.0,163.0,294.0
19309,176.0,461.0,125.0,201.0
19310,193.0,183.0,227.0,249.0
19317,300.0,559.0,147.0,152.0
19317,693.0,519.0,130.0,206.0
19318,154.0,247.0,250.0,613.0
19318,627.0,471.0,184.0,425.0
19319,582.0,403.0,191.0,324.0
19327,167.0,481.0,266.0,376.0
19328,219.0,327.0,203.0,350.0
19329,599.0,249.0,298.0,445.0
19329,275.0,176.0,229.0,475.0
19332,235.0,532.0,180.0,134.0
19356,718.0,590.0,132.0,197.0
19356,230.0,659.0,200.0,116.0
19356,338.0,204.0,140.0,171.0
19365,623.0,238.0,134.0,223.0
19365,225.0,361.0,199.0,347.0
19371,116.0,504.0,219.0,272.0
19374,635.0,389.0,194.0,318.0
19376,227.0,474.0,185.0,169.0
19381,549.0,131.0,293.0,771.0
19384,249.0,249.0,254.0,567.0
19384,625.0,369.0,242.0,461.0
19390,215.0,459.0,267.0,185.0
19397,263.0,296.0,173.0,461.0
19397,641.0,261.0,196.0,414.0
19408,277.0,528.0,109.0,195.0
19408,672.0,421.0,190.0,352.0
19414,183.0,469.0,231.0,204.0
19414,578.0,402.0,228.0,197.0
19436,175.0,563.0,229.0,277.0
19436,604.0,499.0,229.0,415.0
19439,173.0,449.0,186.0,267.0
19442,568.0,381.0,270.0,322.0
19443,212.0,514.0,272.0,289.0
19443,611.0,464.0,265.0,326.0
